pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job,year
2713,1,45,1976,5,1,1,3,11.0,1,1,2,17,3,11,8,47.0,413,2009,4,0,0,2022
2714,1,43,1978,5,1,2,0,,1,1,1,1,2,8,8,44.0,80,1996,3,0,0,2022
2715,2,33,1988,2,2,2,0,,1,1,1,9,5,10,3,36.0,650,2014,3,0,0,2022
2716,1,36,1985,2,1,1,3,7.0,1,1,1,6,1,7,8,43.0,469,2003,3,0,0,2022
2717,1,46,1975,4,1,1,1,18.0,1,1,1,17,6,3,8,38.0,449,2010,4,0,0,2022
2718,2,34,1987,3,2,2,0,,1,1,2,12,6,8,3,34.0,80,2018,4,0,0,2022
2719,1,31,1990,5,1,2,0,,1,1,1,14,2,11,2,43.0,353,2016,4,0,0,2022
2720,2,52,1969,2,1,1,2,19.0,1,1,1,5,5,11,8,32.0,241,2019,4,0,0,2022
2721,1,36,1985,6,1,2,0,,1,1,1,16,5,7,8,46.0,209,2017,2,0,0,2022
2722,2,45,1976,5,1,1,2,14.0,1,1,1,15,6,12,8,42.0,391,2017,3,0,0,2022
2723,1,21,2000,5,2,2,0,,1,1,1,14,6,3,2,39.0,342,2018,4,0,0,2022
2724,1,23,1998,5,2,2,0,,1,1,5,9,7,1,8,40.0,321,2016,3,0,0,2022
2725,1,53,1968,5,1,2,0,,1,1,1,16,1,5,8,31.0,579,2011,3,0,0,2022
2726,2,25,1996,6,2,2,0,,1,1,1,12,5,3,8,32.0,489,2014,4,0,0,2022
2727,2,51,1970,7,1,1,1,12.0,1,1,3,2,6,12,1,54.0,340,2015,3,0,0,2022
2728,1,56,1965,5,1,1,3,2.0,1,1,2,16,2,2,1,39.0,313,2002,4,0,0,2022
2729,1,39,1982,3,2,2,0,,1,1,1,1,2,7,8,29.0,346,2015,4,0,0,2022
2730,2,55,1966,5,1,2,0,,1,1,2,12,1,10,2,47.0,361,2002,2,0,0,2022
2731,1,37,1984,4,1,1,3,16.0,1,1,4,5,7,2,2,32.0,499,2011,1,0,0,2022
2732,1,58,1963,5,1,2,0,,1,1,1,16,7,1,8,45.0,243,1996,4,0,0,2022
2733,2,29,1992,5,1,1,1,13.0,1,1,1,13,1,7,1,52.0,678,2010,4,0,0,2022
2734,1,37,1984,5,1,1,3,17.0,1,1,3,14,2,11,8,38.0,547,2011,4,0,0,2022
2735,1,35,1986,5,2,2,0,,1,1,2,12,4,1,3,49.0,89,2020,3,0,0,2022
2736,1,51,1970,4,1,2,0,,1,1,5,10,7,1,1,46.0,430,2012,4,0,0,2022
2737,1,21,2000,5,1,1,1,15.0,1,1,1,15,6,12,8,53.0,595,2018,4,0,0,2022
2738,1,53,1968,5,1,1,2,1.0,1,1,4,6,7,8,8,45.0,488,2009,3,0,0,2022
2739,2,20,2001,5,2,2,0,,1,1,1,9,6,9,8,36.0,352,2019,1,0,0,2022
2740,2,32,1989,5,1,1,1,4.0,1,1,2,6,5,4,1,23.0,430,2007,4,0,0,2022
2741,1,43,1978,2,2,2,0,,1,1,4,2,3,4,8,34.0,458,2020,2,0,0,2022
2742,2,25,1996,5,1,2,0,,1,1,1,15,5,6,8,36.0,637,2014,4,0,0,2022
2743,1,39,1982,4,1,2,0,,1,1,1,9,4,3,8,48.0,172,2016,4,0,0,2022
2744,2,59,1962,5,1,1,3,19.0,1,1,1,1,7,6,2,50.0,330,2005,3,0,0,2022
2745,1,52,1969,5,1,2,0,,1,1,3,15,4,12,8,31.0,724,2002,3,0,0,2022
2746,2,21,2000,5,1,1,2,7.0,1,1,1,17,6,9,2,50.0,458,2018,4,0,0,2022
2747,1,43,1978,5,1,1,3,4.0,1,1,3,12,2,11,8,34.0,697,2005,4,0,0,2022
2748,1,43,1978,6,1,1,1,9.0,1,1,1,6,5,6,3,33.0,935,2016,4,0,0,2022
2749,1,22,1999,5,1,1,1,17.0,1,1,1,15,4,10,8,29.0,354,2017,4,0,0,2022
2750,1,46,1975,5,1,1,3,16.0,1,1,1,13,4,6,8,43.0,207,2009,4,0,0,2022
2751,1,40,1981,5,1,1,3,14.0,1,1,4,5,6,8,3,35.0,383,2007,2,0,0,2022
2752,2,47,1974,5,1,1,1,9.0,1,1,1,6,4,9,2,51.0,663,2002,4,0,0,2022
2753,2,31,1990,5,2,2,0,,1,1,1,17,1,10,3,33.0,658,2014,4,0,0,2022
2754,1,30,1991,6,2,2,0,,1,1,1,17,3,12,3,46.0,834,2009,3,0,0,2022
2755,2,49,1972,3,2,2,0,,1,1,4,12,7,2,3,30.0,406,2020,1,0,0,2022
2756,2,48,1973,4,1,1,1,16.0,1,1,2,1,7,10,1,48.0,548,2017,1,0,0,2022
2757,2,26,1995,4,1,1,1,16.0,1,1,1,4,5,9,8,41.0,290,2013,4,0,0,2022
2758,2,28,1993,4,2,2,0,,1,1,1,7,5,9,8,42.0,81,2011,2,0,0,2022
2759,2,43,1978,5,2,2,0,,1,1,1,10,2,1,8,37.0,426,1996,4,0,0,2022
2760,1,53,1968,4,1,1,2,12.0,1,1,1,15,6,6,3,37.0,219,1994,4,0,0,2022
2761,2,28,1993,5,2,2,0,,1,1,3,15,5,12,8,44.0,576,2011,4,0,0,2022
2762,2,28,1993,3,2,2,0,,1,1,1,5,1,11,8,54.0,82,2011,1,0,0,2022
2763,1,52,1969,4,1,1,1,1.0,1,1,1,2,7,3,8,32.0,315,2001,3,0,0,2022
2764,1,47,1974,5,1,1,2,3.0,1,1,2,5,6,6,3,37.0,468,2003,4,0,0,2022
2765,1,56,1965,5,1,1,2,19.0,1,1,1,5,1,11,8,35.0,505,2001,2,0,0,2022
2766,2,51,1970,5,2,2,0,,1,1,1,16,3,12,8,28.0,413,2014,3,0,0,2022
2767,1,58,1963,5,1,2,0,,1,1,1,1,6,4,8,28.0,862,1997,3,0,0,2022
2768,2,27,1994,7,1,1,1,4.0,1,1,1,15,6,10,1,34.0,698,2016,4,0,0,2022
2769,2,30,1991,5,1,1,2,2.0,1,1,2,12,2,11,8,37.0,297,2009,1,0,0,2022
2770,2,29,1992,3,2,2,0,,1,1,1,2,1,2,3,51.0,725,2010,4,0,0,2022
2771,1,22,1999,3,2,2,0,,1,1,1,12,7,1,3,48.0,736,2017,3,0,0,2022
2772,2,51,1970,7,1,1,3,16.0,1,1,1,10,7,1,3,33.0,411,2014,4,0,0,2022
2773,2,46,1975,5,1,1,1,14.0,1,1,2,1,6,2,8,46.0,466,2015,4,0,0,2022
2774,1,23,1998,5,1,1,2,0.0,1,1,1,4,5,9,8,34.0,421,2016,3,0,0,2022
2775,2,27,1994,5,2,2,0,,1,1,1,6,5,5,1,39.0,312,2012,3,0,0,2022
2776,1,27,1994,4,2,2,0,,1,1,1,4,4,9,2,43.0,322,2012,3,0,0,2022
2777,2,36,1985,5,1,2,0,,1,1,1,10,5,2,8,57.0,647,2003,4,0,0,2022
2778,1,38,1983,5,1,2,0,,1,1,1,11,3,8,8,42.0,509,2001,4,0,0,2022
2779,1,31,1990,6,1,1,3,8.0,1,1,1,3,1,9,8,28.0,325,2010,2,0,0,2022
2780,1,57,1964,4,1,1,2,0.0,1,1,2,3,3,12,8,46.0,275,2016,2,0,0,2022
2781,1,28,1993,5,2,2,0,,1,1,1,12,3,4,3,49.0,271,2011,4,0,0,2022
2782,1,42,1979,4,1,1,3,3.0,1,1,2,8,3,7,2,47.0,430,2012,4,0,0,2022
2783,2,37,1984,7,2,2,0,,1,1,1,5,4,6,3,32.0,588,2002,4,0,0,2022
2784,1,35,1986,4,2,2,0,,1,1,1,5,1,5,8,41.0,272,2004,3,0,0,2022
2785,1,53,1968,5,1,1,2,18.0,1,1,1,1,3,8,8,40.0,554,2008,2,0,0,2022
2786,2,59,1962,4,1,1,2,4.0,1,1,1,15,4,7,2,54.0,478,2017,3,0,0,2022
2787,2,20,2001,5,2,2,0,,1,1,2,15,2,10,1,45.0,427,2019,2,0,0,2022
2788,1,38,1983,5,1,1,3,3.0,1,1,2,10,4,1,3,54.0,627,2017,4,0,0,2022
2789,2,24,1997,5,2,2,0,,1,1,2,6,5,3,8,34.0,590,2015,3,0,0,2022
2790,1,37,1984,6,1,1,2,17.0,1,1,1,4,3,7,3,38.0,166,2010,4,0,0,2022
2791,2,44,1977,6,1,2,0,,1,1,2,6,1,7,8,36.0,200,2006,3,0,0,2022
2792,1,36,1985,6,1,2,0,,1,1,1,16,5,11,3,48.0,433,2016,4,0,0,2022
2793,2,32,1989,5,1,2,0,,1,1,1,2,5,9,2,49.0,461,2007,3,0,0,2022
2794,2,32,1989,5,2,2,0,,1,1,1,14,3,1,2,43.0,687,2019,4,0,0,2022
2795,2,31,1990,5,2,2,0,,1,1,1,6,1,6,3,41.0,419,2008,3,0,0,2022
2796,2,33,1988,5,1,2,0,,1,1,2,5,1,11,3,43.0,783,2012,4,0,0,2022
2797,2,34,1987,5,1,1,1,15.0,1,1,3,14,1,11,3,29.0,291,2007,4,0,0,2022
2798,1,47,1974,5,1,1,1,8.0,1,1,1,17,6,10,8,37.0,314,1995,4,0,0,2022
2799,2,23,1998,3,2,2,0,,1,1,1,17,3,6,8,37.0,383,2016,1,0,0,2022
2800,2,21,2000,5,2,2,0,,1,1,2,5,3,2,8,40.0,256,2020,4,0,0,2022
2801,2,40,1981,4,1,2,0,,1,1,4,11,5,3,3,35.0,623,2003,3,0,0,2022
2802,1,47,1974,4,2,2,0,,1,1,2,5,5,11,3,33.0,85,2005,3,0,0,2022
2803,1,30,1991,3,1,1,3,12.0,1,1,1,4,1,5,8,27.0,364,2009,4,0,0,2022
2804,2,28,1993,4,1,1,2,0.0,1,1,1,7,7,10,3,43.0,600,2011,4,0,0,2022
2805,1,44,1977,5,1,2,0,,1,1,2,2,2,1,8,29.0,356,1995,3,0,0,2022
2806,1,35,1986,5,2,2,0,,1,1,1,3,6,6,8,48.0,635,2006,3,0,0,2022
2807,1,49,1972,2,1,1,3,7.0,1,1,4,11,6,12,3,43.0,730,2016,4,0,0,2022
2808,2,25,1996,5,2,2,0,,1,1,4,12,4,3,3,47.0,476,2014,3,0,0,2022
2809,1,24,1997,6,2,2,0,,1,1,4,5,2,1,1,33.0,602,2015,4,0,0,2022
2810,1,42,1979,6,1,1,1,11.0,1,1,1,10,4,4,3,55.0,846,2021,4,0,0,2022
2811,1,35,1986,6,1,1,2,5.0,1,1,2,13,2,1,3,58.0,507,2010,4,0,0,2022
2812,2,49,1972,7,1,2,0,,1,1,2,16,6,8,8,40.0,419,2020,3,0,0,2022
2813,2,40,1981,5,1,2,0,,1,1,1,10,6,3,3,43.0,558,1999,4,0,0,2022
2814,1,34,1987,7,2,2,0,,1,1,1,5,6,3,3,40.0,708,2006,3,0,0,2022
2815,1,26,1995,6,2,2,0,,1,1,1,13,6,8,3,48.0,355,2013,3,0,0,2022
2816,2,26,1995,5,1,1,3,15.0,1,1,1,3,2,4,2,46.0,315,2013,4,0,0,2022
2817,1,50,1971,6,1,1,3,7.0,1,1,4,3,1,8,8,26.0,712,1997,4,0,0,2022
2818,2,29,1992,5,1,1,3,1.0,1,1,3,7,5,12,2,33.0,356,2010,4,0,0,2022
2819,1,40,1981,5,2,2,0,,1,1,1,6,5,12,8,43.0,691,1999,3,0,0,2022
2820,2,52,1969,6,1,1,1,11.0,1,1,1,3,7,9,8,46.0,428,2007,3,0,0,2022
2821,1,55,1966,5,1,1,3,5.0,1,1,1,1,5,12,8,41.0,830,1992,4,0,0,2022
2822,2,30,1991,5,1,1,3,6.0,1,1,1,17,6,9,2,26.0,267,2009,3,0,0,2022
2823,1,24,1997,5,1,1,1,2.0,1,1,1,12,3,1,3,44.0,249,2015,1,0,0,2022
2824,2,50,1971,5,1,1,2,8.0,1,1,2,13,1,12,8,55.0,510,1998,3,0,0,2022
2825,2,47,1974,6,1,2,0,,1,1,2,2,1,7,1,22.0,217,2001,2,0,0,2022
2826,2,33,1988,6,2,2,0,,1,1,3,14,4,1,2,48.0,429,2006,4,0,0,2022
2827,1,43,1978,5,1,2,0,,1,1,3,7,1,8,3,55.0,719,2016,3,0,0,2022
2828,1,27,1994,7,1,1,1,12.0,1,1,1,13,4,3,8,48.0,98,2012,3,0,0,2022
2829,2,48,1973,4,1,2,0,,1,1,2,9,3,7,8,39.0,528,2017,3,0,0,2022
2830,2,49,1972,7,1,1,3,10.0,1,1,1,5,2,8,8,47.0,642,1995,4,0,0,2022
2831,1,31,1990,3,1,1,3,15.0,1,1,1,5,5,1,8,39.0,411,2008,4,0,0,2022
2832,1,38,1983,5,1,1,3,2.0,1,1,1,3,5,6,8,44.0,272,2004,3,0,0,2022
2833,1,33,1988,3,1,1,1,6.0,1,1,1,15,1,1,8,41.0,383,2018,4,0,0,2022
2834,2,21,2000,5,2,2,0,,1,1,1,8,4,2,1,41.0,286,2018,3,0,0,2022
2835,2,25,1996,5,2,2,0,,1,1,1,14,7,3,2,34.0,469,2014,4,0,0,2022
2836,2,58,1963,3,1,1,3,5.0,1,1,1,15,3,10,8,36.0,369,1998,4,0,0,2022
2837,2,38,1983,5,1,1,1,12.0,1,1,4,3,6,5,8,53.0,333,2019,1,0,0,2022
2838,1,25,1996,5,2,2,0,,1,1,1,6,3,1,8,35.0,537,2014,4,0,0,2022
2839,1,21,2000,4,2,2,0,,1,1,1,3,2,9,1,24.0,611,2018,4,0,0,2022
2840,1,34,1987,5,2,2,0,,1,1,5,1,6,7,1,68.0,483,2005,4,0,0,2022
2841,2,59,1962,4,1,1,3,4.0,1,1,1,17,3,2,8,37.0,663,2013,4,0,0,2022
2842,1,35,1986,3,1,1,2,7.0,1,1,1,12,7,7,1,38.0,731,2004,4,0,0,2022
2843,1,59,1962,3,1,1,2,8.0,1,1,4,8,5,3,8,37.0,304,1994,3,0,0,2022
2844,1,39,1982,5,1,1,2,12.0,1,1,1,4,6,8,3,40.0,507,2004,3,0,0,2022
2845,1,50,1971,5,1,2,0,,1,1,1,11,6,12,8,34.0,333,2016,3,0,0,2022
2846,2,51,1970,5,1,1,2,17.0,1,1,1,10,7,4,2,52.0,151,2015,4,0,0,2022
2847,1,21,2000,6,1,1,1,3.0,1,1,1,4,4,9,8,38.0,472,2021,3,0,0,2022
2848,1,20,2001,5,2,2,0,,1,1,2,1,7,1,8,32.0,251,2019,4,0,0,2022
2849,2,56,1965,5,1,2,0,,1,1,1,8,1,5,8,17.0,451,2000,2,0,0,2022
2850,1,57,1964,7,1,2,0,,1,1,2,9,4,11,2,49.0,157,2012,1,0,0,2022
2851,1,25,1996,5,1,1,2,0.0,1,1,2,14,3,1,2,36.0,497,2014,4,0,0,2022
2852,1,45,1976,3,1,2,0,,1,1,5,7,1,12,2,43.0,135,2004,4,0,0,2022
2853,2,56,1965,3,1,1,1,17.0,1,1,1,2,7,2,8,33.0,583,1997,4,0,0,2022
2854,1,58,1963,5,1,2,0,,1,1,1,15,6,6,1,41.0,357,2019,4,0,0,2022
2855,2,31,1990,5,2,2,0,,1,1,4,8,6,3,8,40.0,370,2016,3,0,0,2022
2856,2,52,1969,4,1,1,2,14.0,1,1,2,13,5,1,2,47.0,668,1997,4,0,0,2022
2857,2,45,1976,6,1,2,0,,1,1,1,1,5,5,8,41.0,415,2010,4,0,0,2022
2858,1,57,1964,7,1,2,0,,1,1,1,1,3,7,3,31.0,405,1993,3,0,0,2022
2859,2,25,1996,4,1,2,0,,1,1,2,1,5,9,8,59.0,394,2014,4,0,0,2022
2860,1,44,1977,4,1,2,0,,1,1,1,14,7,4,3,43.0,466,2019,3,0,0,2022
2861,1,20,2001,4,2,2,0,,1,1,1,5,2,6,8,32.0,598,2019,4,0,0,2022
2862,1,34,1987,5,1,1,2,6.0,1,1,3,14,3,3,8,42.0,656,2005,4,0,0,2022
2863,1,20,2001,6,2,2,0,,1,1,1,17,1,9,2,43.0,350,2019,4,0,0,2022
2864,1,37,1984,5,1,1,2,14.0,1,1,1,12,7,3,8,44.0,685,2002,4,0,0,2022
2865,1,52,1969,3,1,1,2,3.0,1,1,2,17,4,11,3,43.0,267,2019,4,0,0,2022
2866,1,46,1975,5,1,1,2,15.0,1,1,4,16,5,3,8,42.0,298,2018,4,0,0,2022
2867,1,32,1989,3,2,2,0,,1,1,1,13,2,8,8,47.0,391,2007,4,0,0,2022
2868,2,37,1984,5,1,1,1,12.0,1,1,2,14,1,4,8,46.0,592,2014,2,0,0,2022
2869,2,34,1987,5,2,2,0,,1,1,1,11,6,12,3,46.0,206,2005,4,0,0,2022
2870,1,49,1972,5,1,2,0,,1,1,1,4,7,4,2,26.0,494,2010,4,0,0,2022
2871,2,30,1991,5,2,2,0,,1,1,4,2,3,12,8,26.0,414,2013,1,0,0,2022
2872,1,23,1998,6,1,1,2,10.0,1,1,1,7,6,11,3,34.0,352,2016,4,0,0,2022
2873,1,40,1981,2,1,1,2,1.0,1,1,1,9,5,6,8,38.0,604,2017,2,0,0,2022
2874,1,53,1968,5,1,1,3,16.0,1,1,2,6,5,6,8,34.0,277,2007,4,0,0,2022
2875,1,39,1982,2,1,2,0,,1,1,1,2,2,5,1,32.0,870,2016,3,0,0,2022
2876,1,28,1993,5,1,2,0,,1,1,1,9,5,6,3,42.0,415,2017,3,0,0,2022
2877,1,21,2000,6,1,2,0,,1,1,2,9,2,6,1,33.0,422,2018,2,0,0,2022
2878,1,57,1964,5,1,1,2,19.0,1,1,1,17,2,2,8,21.0,675,2014,3,0,0,2022
2879,1,50,1971,4,1,1,3,12.0,1,1,2,17,3,4,8,29.0,479,2009,4,0,0,2022
2880,1,26,1995,5,2,2,0,,1,1,1,11,2,11,8,35.0,666,2013,2,0,0,2022
2881,1,22,1999,5,1,1,1,16.0,1,1,1,15,7,12,3,38.0,88,2017,2,0,0,2022
2882,1,25,1996,6,1,2,0,,1,1,2,6,1,1,8,47.0,372,2020,4,0,0,2022
2883,1,35,1986,5,1,2,0,,1,1,1,17,7,9,8,43.0,570,2019,3,0,0,2022
2884,1,52,1969,2,1,2,0,,1,1,3,17,2,3,8,24.0,613,2003,1,0,0,2022
2885,1,26,1995,5,2,2,0,,1,1,4,3,7,8,1,52.0,620,2013,4,0,0,2022
2886,1,52,1969,4,1,1,2,16.0,1,1,3,12,3,8,2,38.0,520,2021,4,0,0,2022
2887,1,20,2001,2,2,2,0,,1,1,1,8,7,11,3,41.0,708,2020,3,0,0,2022
2888,2,49,1972,5,1,1,2,1.0,1,1,1,5,4,9,8,41.0,527,1998,4,0,0,2022
2889,1,31,1990,5,1,2,0,,1,1,4,8,4,10,3,33.0,84,2008,4,0,0,2022
2890,1,58,1963,2,1,2,0,,1,1,1,16,1,10,2,45.0,730,1999,4,0,0,2022
2891,1,39,1982,5,1,1,2,17.0,1,1,2,16,4,8,8,24.0,251,2016,3,0,0,2022
2892,2,30,1991,5,2,2,0,,1,1,3,6,4,5,3,51.0,453,2009,3,0,0,2022
2893,2,29,1992,5,2,2,0,,1,1,1,8,7,5,2,42.0,463,2010,4,0,0,2022
2894,2,53,1968,4,1,1,2,17.0,1,1,1,9,2,5,8,43.0,444,2017,3,0,0,2022
2895,2,36,1985,5,1,2,0,,1,1,2,13,1,5,8,44.0,252,2018,4,0,0,2022
2896,1,34,1987,3,1,1,3,11.0,1,1,1,9,2,4,8,36.0,80,2005,4,0,0,2022
2897,2,49,1972,4,1,1,3,18.0,1,1,1,7,2,4,8,50.0,265,1998,4,0,0,2022
2898,1,41,1980,5,1,1,2,5.0,1,1,1,16,7,7,8,34.0,568,1998,4,0,0,2022
2899,2,46,1975,5,1,2,0,,1,1,2,7,2,4,2,32.0,159,2004,4,0,0,2022
2900,1,37,1984,4,1,1,3,6.0,1,1,1,5,7,5,3,41.0,263,2006,3,0,0,2022
2901,1,22,1999,4,2,2,0,,1,1,1,6,1,9,2,29.0,494,2017,4,0,0,2022
2902,2,20,2001,6,2,2,0,,1,1,2,6,6,4,8,35.0,245,2019,4,0,0,2022
2903,1,21,2000,5,2,2,0,,1,1,2,10,3,2,8,42.0,319,2018,1,0,0,2022
2904,2,42,1979,5,2,2,0,,1,1,4,12,1,1,8,46.0,404,2019,3,0,0,2022
2905,1,40,1981,6,1,2,0,,1,1,1,3,5,10,8,40.0,470,1999,3,0,0,2022
2906,2,49,1972,4,1,2,0,,1,1,4,16,6,12,2,33.0,241,2003,2,0,0,2022
2907,2,55,1966,5,1,1,2,2.0,1,1,2,5,6,9,3,37.0,415,1998,4,0,0,2022
2908,1,26,1995,6,2,2,0,,1,1,2,2,2,1,8,35.0,516,2013,1,0,0,2022
2909,2,58,1963,5,1,1,3,12.0,1,1,1,12,5,7,3,39.0,207,1994,3,0,0,2022
2910,2,57,1964,4,1,1,2,8.0,1,1,1,4,4,4,1,35.0,506,1994,4,0,0,2022
2911,2,44,1977,5,1,1,1,3.0,1,1,1,13,4,4,8,32.0,301,2003,3,0,0,2022
2912,1,41,1980,5,2,2,0,,1,1,1,17,7,12,8,31.0,401,1998,3,0,0,2022
2913,1,27,1994,5,1,1,3,10.0,1,1,1,12,3,10,8,25.0,580,2012,4,0,0,2022
2914,2,27,1994,5,1,1,3,7.0,1,1,4,14,3,9,2,49.0,417,2012,2,0,0,2022
2915,1,20,2001,5,2,2,0,,1,1,1,9,4,7,8,46.0,569,2019,4,0,0,2022
2916,1,45,1976,4,1,1,1,13.0,1,1,4,6,7,7,8,30.0,568,1994,3,0,0,2022
2917,1,37,1984,5,2,2,0,,1,1,1,11,7,11,3,45.0,609,2016,3,0,0,2022
2918,2,27,1994,4,2,2,0,,1,1,3,7,5,8,2,40.0,553,2012,3,0,0,2022
2919,1,25,1996,6,2,2,0,,1,1,1,15,1,7,8,30.0,618,2014,4,0,0,2022
2920,2,22,1999,5,2,2,0,,1,1,2,8,3,2,8,32.0,523,2019,3,0,0,2022
2921,2,45,1976,5,1,1,1,16.0,1,1,1,9,1,12,8,39.0,124,1998,4,0,0,2022
2922,1,47,1974,5,1,2,0,,1,1,4,12,1,10,8,46.0,285,2019,4,0,0,2022
2923,1,45,1976,2,1,1,1,17.0,1,1,1,4,6,5,8,45.0,418,2006,4,0,0,2022
2924,2,24,1997,5,1,2,0,,1,1,1,10,6,4,8,36.0,390,2015,3,0,0,2022
2925,1,21,2000,5,2,2,0,,1,1,4,13,1,12,3,44.0,498,2018,1,0,0,2022
2926,2,24,1997,5,2,2,0,,1,1,1,14,4,12,8,39.0,279,2015,3,0,0,2022
2927,2,50,1971,5,1,1,3,19.0,1,1,2,4,2,6,3,34.0,723,2006,4,0,0,2022
2928,2,49,1972,7,1,2,0,,1,1,1,1,1,3,3,48.0,437,1994,4,0,0,2022
2929,1,31,1990,5,2,2,0,,1,1,1,4,3,10,3,41.0,446,2010,4,0,0,2022
2930,2,22,1999,5,1,1,2,16.0,1,1,1,14,1,8,3,44.0,304,2018,4,0,0,2022
2931,2,32,1989,5,1,1,2,2.0,1,1,1,5,6,11,8,31.0,239,2018,1,0,0,2022
2932,1,52,1969,4,1,1,2,0.0,1,1,1,1,7,7,2,36.0,403,2016,4,0,0,2022
2933,2,25,1996,3,2,2,0,,1,1,1,11,3,7,3,47.0,449,2014,2,0,0,2022
2934,2,51,1970,7,1,1,2,2.0,1,1,2,15,2,2,8,38.0,412,1998,3,0,0,2022
2935,2,38,1983,6,2,2,0,,1,1,5,4,4,8,3,38.0,700,2009,2,0,0,2022
2936,1,25,1996,7,2,2,0,,1,1,1,1,7,5,2,32.0,391,2014,3,0,0,2022
2937,1,57,1964,4,1,1,1,4.0,1,1,1,3,2,3,8,42.0,410,1994,3,0,0,2022
2938,1,40,1981,2,1,1,3,9.0,1,1,1,3,5,10,8,31.0,544,1999,3,0,0,2022
2939,1,46,1975,5,1,1,3,18.0,1,1,2,4,1,5,8,43.0,403,2021,3,0,0,2022
2940,1,23,1998,6,2,2,0,,1,1,1,4,3,3,8,32.0,500,2019,3,0,0,2022
2941,2,34,1987,3,2,2,0,,1,1,2,11,4,12,8,38.0,182,2005,4,0,0,2022
2942,1,45,1976,3,2,2,0,,1,1,1,4,3,12,3,53.0,231,2010,4,0,0,2022
2943,2,45,1976,3,2,2,0,,1,1,2,10,2,6,2,43.0,500,2017,4,0,0,2022
2944,1,22,1999,5,2,2,0,,1,1,3,7,6,4,8,37.0,387,2017,1,0,0,2022
2945,1,44,1977,5,1,1,2,8.0,1,1,1,12,5,2,8,47.0,293,2011,3,0,0,2022
2946,1,57,1964,5,1,2,0,,1,1,1,12,4,8,3,34.0,476,1994,4,0,0,2022
2947,1,51,1970,3,1,1,1,17.0,1,1,1,11,3,8,3,32.0,462,2004,4,0,0,2022
2948,2,28,1993,5,2,2,0,,1,1,1,16,1,8,2,37.0,302,2014,4,0,0,2022
2949,2,56,1965,5,1,1,2,10.0,1,1,1,4,5,10,3,49.0,326,1993,3,0,0,2022
2950,2,47,1974,4,1,1,2,19.0,1,1,3,9,2,6,1,48.0,500,2003,4,0,0,2022
2951,1,22,1999,4,2,2,0,,1,1,1,7,3,9,8,36.0,258,2017,2,0,0,2022
2952,2,25,1996,5,2,2,0,,1,1,1,10,7,8,8,38.0,345,2017,4,0,0,2022
2953,1,56,1965,5,1,1,1,16.0,1,1,1,3,5,10,8,43.0,532,2005,4,0,0,2022
2954,2,28,1993,7,1,1,1,4.0,1,1,1,6,5,9,8,59.0,476,2011,3,0,0,2022
2955,1,23,1998,5,2,2,0,,1,1,4,16,2,1,8,38.0,338,2016,4,0,0,2022
2956,1,38,1983,5,1,1,3,19.0,1,1,1,14,4,8,8,51.0,293,2018,4,0,0,2022
2957,1,41,1980,5,2,2,0,,1,1,1,8,1,12,2,42.0,235,2009,3,0,0,2022
2958,1,42,1979,5,1,1,1,4.0,1,1,1,2,2,7,8,47.0,371,1997,3,0,0,2022
2959,1,46,1975,2,1,1,1,15.0,1,1,4,12,6,7,3,48.0,892,2002,4,0,0,2022
2960,2,59,1962,5,1,2,0,,1,1,3,6,4,8,8,41.0,550,2019,3,0,0,2022
2961,2,50,1971,4,1,1,2,6.0,1,1,1,6,5,7,2,40.0,188,1994,3,0,0,2022
2962,2,21,2000,5,2,2,0,,1,1,2,2,6,5,2,38.0,544,2018,4,0,0,2022
2963,1,23,1998,5,2,2,0,,1,1,2,5,7,12,8,43.0,273,2016,4,0,0,2022
2964,2,20,2001,5,2,2,0,,1,1,2,4,1,1,2,50.0,407,2019,4,0,0,2022
2965,1,35,1986,5,1,2,0,,1,1,1,1,5,10,8,51.0,321,2004,3,0,0,2022
2966,1,34,1987,4,1,1,2,0.0,1,1,2,10,7,2,1,50.0,789,2014,4,0,0,2022
2967,1,57,1964,5,1,1,3,19.0,1,1,1,17,2,3,1,36.0,194,1998,4,0,0,2022
2968,1,34,1987,5,2,2,0,,1,1,1,3,7,8,8,35.0,532,2014,4,0,0,2022
2969,2,21,2000,6,2,2,0,,1,1,1,1,5,8,8,33.0,294,2018,3,0,0,2022
2970,1,55,1966,5,1,1,1,5.0,1,1,1,2,3,12,8,41.0,602,2004,4,0,0,2022
2971,1,30,1991,6,1,1,1,2.0,1,1,1,10,6,4,3,47.0,460,2021,4,0,0,2022
2972,2,56,1965,5,1,2,0,,1,1,1,15,7,1,2,35.0,662,2003,4,0,0,2022
2973,1,50,1971,6,1,1,1,19.0,1,1,3,6,1,4,8,39.0,590,2005,4,0,0,2022
2974,2,55,1966,3,1,1,2,14.0,1,1,3,3,5,7,2,45.0,314,2000,3,0,0,2022
2975,1,52,1969,4,1,1,2,4.0,1,1,1,2,7,5,3,37.0,944,2017,4,0,0,2022
2976,2,25,1996,3,2,2,0,,1,1,1,11,5,4,3,38.0,544,2014,3,0,0,2022
2977,2,45,1976,2,1,1,1,14.0,1,1,2,7,4,11,2,49.0,339,2008,3,0,0,2022
